1549566621467,0.08758545,-0.051483154,-0.07272339
1549566621467,0.08758545,-0.051483154,-0.07272339
1549566621467,-6.831009,-4.6439514,-3.5705261
1549566621496,-9.218262,-6.1295776,-4.7226105
1549566621496,-26.880753,-20.093887,-25.198746
1549566621496,24.286316,12.075333,8.886169
1549566621496,7.2383423,1.2984924,2.2497559
1549566621497,7.8150024,1.9130402,2.5307465
1549566621497,7.030655,1.4206848,2.092163
1549566621497,3.8712769,-0.8834839,0.3353119
1549566621509,3.5523987,-0.94944763,0.11784363
1549566621510,3.425354,-0.96777344,-0.00920105
1549566621510,2.82547,-0.9164734,-0.23887634
1549566621510,-0.25202942,-0.44856262,-1.0122223
1549566621510,-0.72605896,-0.3801422,-1.119751
1549566621510,-0.6490936,-0.41189575,-1.1173096
1549566621510,-0.5672302,-0.44488525,-1.0989838
1549566621510,-0.48536682,-0.48153687,-1.0879822
1549566621511,-0.39741516,-0.5279541,-1.0684357
1549566621511,-0.32289124,-0.5731659,-1.0501099
1549566621511,-0.25079346,-0.6208191,-1.0305481
1549566621522,-0.17262268,-0.67089844,-1.0110168
1549566621522,-0.11152649,-0.72099304,-0.98413086
1549566621523,-0.062683105,-0.76864624,-0.96580505
1549566621523,-0.01625061,-0.81996155,-0.940155
1549566621524,0.021621704,-0.87493896,-0.9169464
1549566621530,0.04849243,-0.93356323,-0.89372253
1549566621530,0.06561279,-0.993454,-0.8692932
1549566621533,0.070495605,-1.0533142,-0.8473053
1549566621534,0.05949402,-1.1180573,-0.8253021
1549566621535,0.042388916,-1.1864624,-0.80332947
1549566621538,0.013076782,-1.2622223,-0.7837677
1549566621540,-0.029693604,-1.3330841,-0.76667786
1549566621543,-0.07977295,-1.3978271,-0.7471161
1549566621545,-0.13717651,-1.4466858,-0.72758484
1549566621550,-0.19216919,-1.4784546,-0.70558167
1549566621550,-0.25079346,-1.494339,-0.69091797
1549566621554,-0.31921387,-1.4845734,-0.67381287
1549566621555,-0.38763428,-1.4528046,-0.65670776
1549566621560,-0.45239258,-1.3953857,-0.6444855
1549566621562,-0.520813,-1.3147583,-0.63838196
1549566621564,-0.59532166,-1.2084656,-0.62739563
1549566621566,-0.66741943,-1.083847,-0.62861633
1549566621568,-0.74438477,-0.9873352,-0.63227844
1549566621569,-0.82136536,-0.9421234,-0.63838196
1549566621572,-0.8897705,-0.93600464,-0.64816284
1549566621576,-0.96183777,-0.95433044,-0.66770935
1549566621580,-1.0204926,-0.98365784,-0.69091797
1549566621582,-1.0693512,-1.0142212,-0.7263489
1549566621585,-1.0974731,-1.0398712,-0.7630005
1549566621585,-1.1096802,-1.0618591,-0.8118744
1549566621587,-1.1096802,-1.0801849,-0.8595123
1549566621589,-1.0986786,-1.1070557,-0.91815186
1549566621592,-1.0669098,-1.1388245,-0.9780121
1549566621597,-1.0266113,-1.1742554,-1.0513306
1549566621598,-0.97039795,-1.2133484,-1.1221924
1549566621600,-0.909317,-1.2548828,-1.1991425
1549566621607,-0.8482208,-1.290329,-1.277359
1549566621607,-0.777359,-1.3245239,-1.3543243
