1549566464420,-0.48,-0.94,-0.24
1549566464428,0.01,0.01,0.01
1549566464437,0.0,0.0,0.0
1549566464446,0.0,0.0,0.0
1549566464456,0.0,0.0,0.0
1549566464466,0.0,0.0,0.0
1549566464476,0.0,0.0,0.0
1549566464486,0.0,0.0,0.0
1549566464497,0.0,0.0,0.0
1549566464506,0.0,0.0,0.0
1549566464516,0.0,0.0,0.0
1549566464526,0.0,0.0,0.0
1549566464536,0.0,0.0,0.0
1549566464546,0.0,0.0,0.0
1549566464556,0.0,0.0,0.0
1549566464566,0.0,0.0,0.0
1549566464577,0.0,0.0,0.0
1549566464586,0.0,0.0,0.0
1549566464596,0.0,0.0,0.0
1549566464606,0.0,0.0,0.0
1549566464616,0.0,0.0,0.0
1549566464626,0.0,0.0,0.0
1549566464636,0.0,0.0,0.0
1549566464646,0.0,0.0,0.0
1549566464656,0.0,0.0,0.0
1549566464666,0.0,0.0,0.0
1549566464676,0.0,0.0,0.0
1549566464686,0.0,0.0,0.0
1549566464696,0.0,0.0,0.0
1549566464706,0.0,0.0,0.0
1549566464716,0.0,0.0,0.0
1549566464728,0.0,0.0,0.0
1549566464736,0.0,0.0,0.0
1549566464746,0.0,0.0,0.0
1549566464756,0.0,0.0,0.0
1549566464766,0.0,0.0,0.0
1549566464776,0.0,0.0,0.0
1549566464786,0.0,0.0,0.0
1549566464796,0.0,0.0,0.0
1549566464806,0.0,0.0,0.0
1549566464816,0.0,0.0,0.0
1549566464826,0.0,0.0,0.0
1549566464836,0.0,0.0,0.0
1549566464846,0.0,0.0,0.0
1549566464856,0.0,0.0,0.0
1549566464866,0.0,0.0,0.0
1549566464876,0.0,0.0,0.0
1549566464886,0.0,0.0,0.0
1549566464896,0.0,0.0,0.0
1549566464906,0.0,0.0,0.0
1549566464917,0.0,0.0,0.0
1549566464926,0.0,0.0,0.0
1549566464936,0.0,0.0,0.0
1549566464946,0.0,0.0,0.0
1549566464956,0.0,0.0,0.0
1549566464966,0.0,0.0,0.0
1549566464976,0.0,0.0,0.0
1549566464986,0.0,0.0,0.0
1549566464996,0.0,0.0,0.0
1549566465006,0.0,0.0,0.0
1549566465016,0.0,0.0,0.0
1549566465026,0.0,0.0,0.0
1549566465036,0.0,0.0,0.0
1549566465046,-0.06,-0.13,0.02
1549566465056,-0.08,-0.06,0.03
1549566465066,-0.11,0.0,0.049999997
1549566465076,-0.11,0.01,0.07
1549566465086,-0.08,0.01,0.07
1549566465096,-0.08,0.01,0.07
1549566465106,-0.06,0.0,0.06
1549566465116,-0.04,-0.04,0.049999997
1549566465126,-0.03,-0.14999999,0.04
1549566465136,0.0,-0.21,0.04
1549566465146,0.0,-0.22999999,0.02
1549566465156,-0.02,-0.22,0.01
1549566465166,-0.03,-0.19,0.0
1549566465176,-0.03,-0.19,0.0
1549566465186,-0.01,-0.14,0.0
1549566465196,-0.01,-0.099999994,0.0
1549566465206,-0.02,-0.08,0.02
1549566465216,-0.02,-0.07,0.04
1549566465226,-0.02,-0.07,0.049999997
1549566465236,-0.02,-0.08,0.06
1549566465246,-0.01,-0.12,0.07
1549566465256,-0.01,-0.12,0.07
1549566465266,0.0,-0.17999999,0.099999994
1549566465276,0.04,-0.25,0.12
1549566465286,0.07,-0.26999998,0.14
1549566465296,0.089999996,-0.22,0.11
1549566465306,0.07,-0.19,0.089999996
1549566465316,0.04,-0.17999999,0.07
1549566465326,0.03,-0.14,0.08
1549566465336,0.03,-0.14,0.08
1549566465346,0.0,-0.12,0.089999996
1549566465356,-0.01,-0.099999994,0.099999994
1549566465366,-0.02,-0.11,0.099999994
1549566465376,-0.03,-0.11,0.089999996
1549566465386,-0.04,-0.089999996,0.06
1549566465396,-0.049999997,-0.08,0.02
1549566465406,-0.08,-0.03,-0.02
1549566465416,-0.08,-0.03,-0.02
1549566465426,-0.11,0.03,-0.049999997
1549566465436,-0.13,0.07,-0.07
1549566465446,-0.13,0.099999994,-0.07
1549566465456,-0.14999999,0.11,-0.07
1549566465466,-0.19,0.11,-0.049999997
1549566465476,-0.19,0.11,-0.04
1549566465486,-0.14999999,0.08,-0.03
1549566465497,-0.14999999,0.08,-0.03
1549566465506,-0.089999996,0.04,-0.03
1549566465516,-0.02,0.0,-0.04
1549566465526,0.02,-0.02,-0.04
1549566465536,0.03,-0.01,-0.04
1549566465546,0.02,0.01,-0.02
1549566465556,0.01,0.04,0.0
1549566465566,0.0,0.07,0.01
1549566465576,-0.01,0.08,0.03
1549566465586,-0.01,0.08,0.03
1549566465596,-0.01,0.06,0.04
1549566465606,0.0,0.04,0.03
1549566465616,0.02,0.01,0.01
1549566465627,0.04,-0.04,0.0
1549566465636,0.02,-0.089999996,0.01
1549566465650,-0.01,-0.11,0.01
1549566465656,-0.01,-0.11,0.01
1549566465666,-0.04,-0.12,0.03
1549566465677,-0.04,-0.11,0.049999997
1549566465687,-0.02,-0.13,0.06
1549566465696,0.01,-0.19,0.06
1549566465706,0.049999997,-0.29,0.07
1549566465716,0.08,-0.35999998,0.049999997
1549566465726,0.06,-0.41,0.049999997
1549566465736,0.03,-0.45999998,0.07
1549566465746,0.03,-0.45999998,0.07
1549566465756,0.0,-0.51,0.11
1549566465766,-0.01,-0.59999996,0.19999999
1549566465776,-0.03,-0.76,0.31
1549566465786,-0.049999997,-1.05,0.45999998
1549566465796,-0.01,-1.28,0.64
1549566465806,0.06,-2.04,1.03
1549566465816,0.06,-2.04,1.03
1549566465826,0.11,-2.3999999,1.1
1549566465836,0.17,-2.49,1.0699999
1549566465846,0.22,-2.55,1.03
1549566465856,0.31,-2.72,1.0699999
1549566465866,0.45,-2.8899999,1.14
1549566465876,0.56,-2.99,1.17
1549566465886,0.55,-2.97,1.14
1549566465896,0.39,-2.8799999,1.14
1549566465906,0.19999999,-2.77,1.25
1549566465916,0.19999999,-2.77,1.25
1549566465927,0.08,-2.6499999,1.4599999
1549566465936,0.0,-2.54,1.7099999
1549566465946,-0.07,-2.48,1.9599999
1549566465956,0.0,-2.61,2.1499999
1549566465966,0.26,-2.99,2.34
1549566465977,0.7,-4.36,2.8
1549566465995,0.7,-4.36,2.8
1549566465996,0.9,-4.79,3.08
1549566466006,1.11,-5.13,3.24
1549566466017,1.3299999,-5.47,3.3999999
1549566466026,1.49,-5.75,3.54
1549566466036,1.52,-5.85,3.6899998
1549566466046,1.4399999,-5.66,3.9399998
1549566466056,1.35,-5.23,4.21
1549566466066,1.35,-5.23,4.21
1549566466076,1.36,-4.88,4.4
1549566466086,1.52,-4.75,4.52
1549566466096,1.78,-4.8199997,4.65
1549566466106,2.24,-4.91,4.89
1549566466116,2.24,-4.91,4.89
1549566466126,2.46,-4.61,4.96
1549566466136,2.61,-4.21,4.98
1549566466146,2.73,-3.78,4.93
1549566466156,2.78,-3.35,4.7599998
1549566466167,2.81,-2.98,4.61
1549566466176,2.86,-2.6599998,4.41
1549566466186,2.82,-2.34,4.13
1549566466196,2.72,-1.91,3.77
1549566466206,2.57,-1.4499999,3.3999999
1549566466216,2.3899999,-1.03,3.04
1549566466226,2.19,-0.64,2.6499999
1549566466236,2.19,-0.64,2.6499999
1549566466246,2.09,-0.25,2.26
1549566466256,2.02,0.13,1.8499999
1549566466266,1.91,0.48999998,1.43
1549566466276,1.64,0.88,1.01
1549566466286,1.3199999,1.15,0.65999997
1549566466296,1.25,0.98999995,0.39
1549566466306,1.38,0.72999996,0.11
1549566466316,1.37,0.56,-0.16
1549566466326,1.37,0.56,-0.16
1549566466336,1.0,0.56,-0.48999998
1549566466346,0.76,0.62,-0.55
1549566466363,0.47,0.63,-0.68
1549566466369,0.14999999,0.65,-0.82
1549566466376,-0.21,0.69,-0.84
1549566466403,-0.53,0.75,-0.7
1549566466404,-0.53,0.75,-0.7
1549566466406,-0.84,0.79999995,-0.5
1549566466416,-0.95,0.53,-0.44
1549566466426,-0.91999996,0.02,-0.5
1549566466436,-0.87,-0.48,-0.62
1549566466446,-0.83,-0.88,-0.71
1549566466456,-0.9,-1.13,-0.7
1549566466467,-1.15,-1.24,-0.58
1549566466476,-1.39,-1.41,-0.39
1549566466486,-1.39,-1.41,-0.39
1549566466496,-1.35,-1.64,-0.19
1549566466506,-1.0799999,-1.6999999,-0.14999999
1549566466517,-0.61,-1.48,-0.08
1549566466526,-0.5,-1.3,0.04
1549566466536,-0.47,-1.01,0.21
1549566466546,-0.45,-0.68,0.38
1549566466556,-0.45,-0.68,0.38
1549566466567,-0.41,-0.41,0.52
1549566466576,-0.35999998,-0.22,0.63
1549566466586,-0.32,-0.11,0.75
1549566466596,-0.38,-0.26999998,0.95
1549566466606,-0.48999998,-0.51,1.13
1549566466617,-0.34,-0.59,1.28
